country;continent;year;life_exp;pop;gdp_per_cap;Unnamed: 6;grupo
Philippines;Asia;1957.0;51.0;26072194.0;1547.0;9448.0;Bajo
Philippines;Asia;1962.0;55.0;30325264.0;1649.0;5522.0;Bajo
Philippines;Asia;1967.0;56.0;35356600.0;1814.0;1274.0;Medio
Philippines;Asia;1972.0;58.0;40850141.0;1989.0;3741.0;Medio
Philippines;Asia;1977.0;60.0;46850962.0;2373.0;2043.0;Medio
Philippines;Asia;1982.0;62.0;53456774.0;2603.0;2738.0;Medio
Philippines;Asia;1987.0;64.0;60017788.0;2189.0;6350.0;Medio
Philippines;Asia;1992.0;66.0;67185766.0;2279.0;3240.0;Medio
Philippines;Asia;1997.0;69.0;75012988.0;2536.0;5349.0;Medio
Philippines;Asia;2002.0;70.0;82995088.0;2650.0;9211.0;Medio
Philippines;Asia;2007.0;72.0;91077287.0;3190.0;4810.0;Medio
Poland;Europe;1952.0;61.0;25730551.0;4029.0;3297.0;Medio
Poland;Europe;1957.0;66.0;28235346.0;4734.0;2530.0;Medio
Poland;Europe;1962.0;68.0;30329617.0;5338.0;7521.0;Medio
Poland;Europe;1967.0;70.0;31785378.0;6557.0;1528.0;Medio
Poland;Europe;1972.0;71.0;33039545.0;8006.0;5070.0;Alto
Poland;Europe;1977.0;71.0;34621254.0;9508.0;1415.0;Alto
Poland;Europe;1982.0;71.0;36227381.0;8451.0;5310.0;Alto
Poland;Europe;1987.0;71.0;37740710.0;9082.0;3512.0;Alto
Poland;Europe;1992.0;71.0;38370697.0;7738.0;8812.0;Alto
Poland;Europe;1997.0;73.0;38654957.0;10159.0;5837.0;Alto
Poland;Europe;2002.0;75.0;38625976.0;12002.0;2391.0;Alto
Poland;Europe;2007.0;76.0;38518241.0;15389.0;9247.0;Alto
Portugal;Europe;1952.0;60.0;8526050.0;3068.0;3199.0;Medio
Portugal;Europe;1957.0;62.0;8817650.0;3774.0;5717.0;Medio
Portugal;Europe;1962.0;64.0;9019800.0;4727.0;9549.0;Medio
Portugal;Europe;1967.0;67.0;9103000.0;6361.0;5180.0;Medio
Portugal;Europe;1972.0;69.0;8970450.0;9022.0;2474.0;Alto
Portugal;Europe;1977.0;70.0;9662600.0;10172.0;4857.0;Alto
Portugal;Europe;1982.0;73.0;9859650.0;11753.0;8429.0;Alto
Portugal;Europe;1987.0;74.0;9915289.0;13039.0;3088.0;Alto
Portugal;Europe;1992.0;75.0;9927680.0;16207.0;2666.0;Alto
Portugal;Europe;1997.0;76.0;10156415.0;17641.0;316.0;Alto
Portugal;Europe;2002.0;77.0;10433867.0;19970.0;9079.0;Alto
Portugal;Europe;2007.0;78.0;10642836.0;20509.0;6478.0;Alto
Puerto Rico;Americas;1952.0;64.0;2227000.0;3081.0;9598.0;Medio
Puerto Rico;Americas;1957.0;69.0;2260000.0;3907.0;1562.0;Medio
Puerto Rico;Americas;1962.0;70.0;2448046.0;5108.0;3446.0;Medio
Puerto Rico;Americas;1967.0;71.0;2648961.0;6929.0;2777.0;Alto
Puerto Rico;Americas;1972.0;72.0;2847132.0;9123.0;417.0;Alto
Puerto Rico;Americas;1977.0;73.0;3080828.0;9770.0;5249.0;Alto
Puerto Rico;Americas;1982.0;74.0;3279001.0;10330.0;9892.0;Alto
Puerto Rico;Americas;1987.0;75.0;3444468.0;12281.0;3419.0;Alto
Puerto Rico;Americas;1992.0;74.0;3585176.0;14641.0;5871.0;Alto
Puerto Rico;Americas;1997.0;75.0;3759430.0;16999.0;4333.0;Alto
Puerto Rico;Americas;2002.0;78.0;3859606.0;18855.0;6062.0;Alto
Puerto Rico;Americas;2007.0;79.0;3942491.0;19328.0;7090.0;Alto
Reunion;Africa;1952.0;53.0;257700.0;2718.0;8853.0;Medio
Reunion;Africa;1957.0;55.0;308700.0;2769.0;4518.0;Medio
Reunion;Africa;1962.0;58.0;358900.0;3173.0;7233.0;Medio
Reunion;Africa;1967.0;61.0;414024.0;4021.0;1757.0;Medio
Reunion;Africa;1972.0;64.0;461633.0;5047.0;6586.0;Medio
Reunion;Africa;1977.0;67.0;492095.0;4319.0;8041.0;Medio
Reunion;Africa;1982.0;70.0;517810.0;5267.0;2194.0;Medio
Reunion;Africa;1987.0;72.0;562035.0;5303.0;3775.0;Medio
Reunion;Africa;1997.0;75.0;684810.0;6071.0;9414.0;Medio
Reunion;Africa;2002.0;76.0;743981.0;6316.0;1652.0;Medio
Reunion;Africa;2007.0;76.0;798094.0;7670.0;1226.0;Alto
Romania;Europe;1957.0;64.0;17829327.0;3943.0;3702.0;Medio
Romania;Europe;1967.0;67.0;19284814.0;6470.0;8665.0;Medio
Romania;Europe;1972.0;69.0;20662648.0;8011.0;4144.0;Alto
Romania;Europe;1977.0;69.0;21658597.0;9356.0;3972.0;Alto
Romania;Europe;1982.0;70.0;22356726.0;9605.0;3141.0;Alto
Romania;Europe;1987.0;70.0;22686371.0;9696.0;2733.0;Alto
Romania;Europe;1992.0;69.0;22797027.0;6598.0;4099.0;Medio
Romania;Europe;1997.0;70.0;22562458.0;7346.0;5476.0;Alto
Romania;Europe;2007.0;72.0;22276056.0;10808.0;4756.0;Alto
Rwanda;Africa;1952.0;40.0;2534927.0;493.0;3239.0;Bajo
Rwanda;Africa;1957.0;42.0;2822082.0;540.0;2894.0;Bajo
Rwanda;Africa;1962.0;43.0;3051242.0;597.0;4731.0;Bajo
Rwanda;Africa;1967.0;44.0;3451079.0;510.0;9637.0;Bajo
Rwanda;Africa;1972.0;45.0;3992121.0;590.0;5807.0;Bajo
Rwanda;Africa;1977.0;45.0;4657072.0;670.0;806.0;Bajo
Rwanda;Africa;1982.0;46.0;5507565.0;881.0;5706.0;Bajo
Rwanda;Africa;1987.0;44.0;6349365.0;847.0;9912.0;Bajo
Rwanda;Africa;1992.0;24.0;7290203.0;737.0;686.0;Bajo
Rwanda;Africa;1997.0;36.0;7212583.0;589.0;9445.0;Bajo
Rwanda;Africa;2002.0;43.0;7852401.0;785.0;6538.0;Bajo
Rwanda;Africa;2007.0;46.0;8860588.0;863.0;885.0;Bajo
Sao Tome and Principe;Africa;1952.0;46.0;60011.0;879.0;5836.0;Bajo
Sao Tome and Principe;Africa;1957.0;49.0;61325.0;860.0;7369.0;Bajo
Sao Tome and Principe;Africa;1962.0;52.0;65345.0;1071.0;5511.0;Bajo
Sao Tome and Principe;Africa;1967.0;54.0;70787.0;1384.0;8406.0;Bajo
Sao Tome and Principe;Africa;1972.0;56.0;76595.0;1532.0;9853.0;Bajo
Sao Tome and Principe;Africa;1977.0;59.0;86796.0;1737.0;5617.0;Medio
Sao Tome and Principe;Africa;1982.0;60.0;98593.0;1890.0;2181.0;Medio
Sao Tome and Principe;Africa;1987.0;62.0;110812.0;1516.0;5255.0;Bajo
Sao Tome and Principe;Africa;1992.0;63.0;125911.0;1428.0;7778.0;Bajo
Sao Tome and Principe;Africa;1997.0;63.0;145608.0;1339.0;760.0;Bajo
Sao Tome and Principe;Africa;2002.0;64.0;170372.0;1353.0;924.0;Bajo
Sao Tome and Principe;Africa;2007.0;66.0;199579.0;1598.0;4351.0;Bajo
Saudi Arabia;Asia;1957.0;43.0;4419650.0;8157.0;5912.0;Alto
Saudi Arabia;Asia;1962.0;46.0;4943029.0;11626.0;4198.0;Alto
Saudi Arabia;Asia;1967.0;50.0;5618198.0;16903.0;489.0;Alto
Saudi Arabia;Asia;1972.0;54.0;6472756.0;24837.0;4287.0;Alto
Saudi Arabia;Asia;1977.0;59.0;8128505.0;34167.0;7626.0;Alto
Saudi Arabia;Asia;1982.0;63.0;11254672.0;33693.0;1753.0;Alto
Saudi Arabia;Asia;1987.0;66.0;14619745.0;21198.0;2614.0;Alto
Saudi Arabia;Asia;1992.0;69.0;16945857.0;24841.0;6178.0;Alto
Saudi Arabia;Asia;1997.0;71.0;21229759.0;20586.0;6902.0;Alto
Saudi Arabia;Asia;2002.0;72.0;24501530.0;19014.0;5412.0;Alto
Saudi Arabia;Asia;2007.0;73.0;27601038.0;21654.0;8319.0;Alto
Senegal;Africa;1952.0;37.0;2755589.0;1450.0;3570.0;Bajo
Senegal;Africa;1957.0;39.0;3054547.0;1567.0;6530.0;Bajo
Senegal;Africa;1962.0;41.0;3430243.0;1654.0;9887.0;Bajo
Senegal;Africa;1967.0;44.0;3965841.0;1612.0;4046.0;Bajo
Senegal;Africa;1972.0;46.0;4588696.0;1597.0;7121.0;Bajo
Senegal;Africa;1977.0;49.0;5260855.0;1561.0;7691.0;Bajo
Senegal;Africa;1982.0;52.0;6147783.0;1518.0;4800.0;Bajo
Senegal;Africa;1987.0;56.0;7171347.0;1441.0;7207.0;Bajo
Senegal;Africa;1992.0;58.0;8307920.0;1367.0;8994.0;Bajo
Senegal;Africa;1997.0;60.0;9535314.0;1392.0;3683.0;Bajo
Senegal;Africa;2002.0;62.0;10870037.0;1519.0;6353.0;Bajo
Senegal;Africa;2007.0;63.0;12267493.0;1712.0;4721.0;Medio
Serbia;Europe;1952.0;58.0;6860147.0;3581.0;4594.0;Medio
Serbia;Europe;1957.0;62.0;7271135.0;4981.0;909.0;Medio
Serbia;Europe;1962.0;65.0;7616060.0;6289.0;6292.0;Medio
Serbia;Europe;1967.0;67.0;7971222.0;7991.0;7071.0;Alto
Serbia;Europe;1972.0;69.0;8313288.0;10522.0;675.0;Alto
Serbia;Europe;1977.0;70.0;8686367.0;12980.0;6696.0;Alto
Serbia;Europe;1982.0;70.0;9032824.0;15181.0;927.0;Alto
Serbia;Europe;1987.0;71.0;9230783.0;15870.0;8785.0;Alto
Serbia;Europe;1992.0;72.0;9826397.0;9325.0;682.0;Alto
Serbia;Europe;1997.0;72.0;10336594.0;7914.0;3203.0;Alto
Serbia;Europe;2002.0;73.0;10111559.0;7236.0;753.0;Alto
Serbia;Europe;2007.0;74.0;10150265.0;9786.0;5347.0;Alto
Sierra Leone;Africa;1952.0;30.0;2143249.0;879.0;7877.0;Bajo
Sierra Leone;Africa;1957.0;32.0;2295678.0;1004.0;4844.0;Bajo
Sierra Leone;Africa;1962.0;33.0;2467895.0;1116.0;6399.0;Bajo
Sierra Leone;Africa;1967.0;34.0;2662190.0;1206.0;435.0;Bajo
Sierra Leone;Africa;1972.0;35.0;2879013.0;1353.0;7598.0;Bajo
Sierra Leone;Africa;1977.0;37.0;3140897.0;1348.0;2852.0;Bajo
Sierra Leone;Africa;1982.0;38.0;3464522.0;1465.0;108.0;Bajo
Sierra Leone;Africa;1987.0;40.0;3868905.0;1294.0;4478.0;Bajo
Sierra Leone;Africa;1992.0;38.0;4260884.0;1068.0;6963.0;Bajo
Sierra Leone;Africa;1997.0;40.0;4578212.0;574.0;6482.0;Bajo
Sierra Leone;Africa;2002.0;41.0;5359092.0;699.0;4897.0;Bajo
Sierra Leone;Africa;2007.0;43.0;6144562.0;862.0;5408.0;Bajo
Singapore;Asia;1952.0;60.0;1127000.0;2315.0;1382.0;Medio
Singapore;Asia;1957.0;63.0;1445929.0;2843.0;1044.0;Medio
Singapore;Asia;1962.0;66.0;1750200.0;3674.0;7356.0;Medio
Singapore;Asia;1967.0;68.0;1977600.0;4977.0;4185.0;Medio
Singapore;Asia;1972.0;70.0;2152400.0;8597.0;7562.0;Alto
Singapore;Asia;1977.0;71.0;2325300.0;11210.0;895.0;Alto
Singapore;Asia;1982.0;72.0;2651869.0;15169.0;1611.0;Alto
Singapore;Asia;1987.0;74.0;2794552.0;18861.0;5308.0;Alto
Singapore;Asia;1992.0;76.0;3235865.0;24769.0;8912.0;Alto
Singapore;Asia;1997.0;77.0;3802309.0;33519.0;4766.0;Alto
Singapore;Asia;2002.0;79.0;4197776.0;36023.0;1054.0;Alto
Singapore;Asia;2007.0;80.0;4553009.0;47143.0;1796.0;Alto
Slovak Republic;Europe;1952.0;64.0;3558137.0;5074.0;6591.0;Medio
Slovak Republic;Europe;1957.0;67.0;3844277.0;6093.0;2630.0;Medio
Slovak Republic;Europe;1962.0;70.0;4237384.0;7481.0;1076.0;Alto
Slovak Republic;Europe;1967.0;71.0;4442238.0;8412.0;9024.0;Alto
Slovak Republic;Europe;1972.0;70.0;4593433.0;9674.0;1676.0;Alto
Slovak Republic;Europe;1977.0;70.0;4827803.0;10922.0;6640.0;Alto
Slovak Republic;Europe;1982.0;71.0;5048043.0;11348.0;5459.0;Alto
Slovak Republic;Europe;1987.0;71.0;5199318.0;12037.0;2676.0;Alto
Slovak Republic;Europe;1992.0;71.0;5302888.0;9498.0;4677.0;Alto
Slovak Republic;Europe;1997.0;73.0;5383010.0;12126.0;2307.0;Alto
Slovak Republic;Europe;2002.0;74.0;5410052.0;13638.0;7784.0;Alto
Slovak Republic;Europe;2007.0;75.0;5447502.0;18678.0;3144.0;Alto
Slovenia;Europe;1952.0;66.0;1489518.0;4215.0;417.0;Medio
Slovenia;Europe;1957.0;68.0;1533070.0;5862.0;2766.0;Medio
Slovenia;Europe;1962.0;69.0;1582962.0;7402.0;3034.0;Alto
Slovenia;Europe;1967.0;69.0;1646912.0;9405.0;4894.0;Alto
Slovenia;Europe;1972.0;70.0;1694510.0;12383.0;4862.0;Alto
Slovenia;Europe;1977.0;71.0;1746919.0;15277.0;302.0;Alto
Slovenia;Europe;1982.0;71.0;1861252.0;17866.0;7218.0;Alto
Slovenia;Europe;1987.0;72.0;1945870.0;18678.0;5349.0;Alto
Slovenia;Europe;1992.0;74.0;1999210.0;14214.0;7168.0;Alto
Slovenia;Europe;1997.0;75.0;2011612.0;17161.0;1074.0;Alto
Slovenia;Europe;2002.0;77.0;2011497.0;20660.0;194.0;Alto
Slovenia;Europe;2007.0;78.0;2009245.0;25768.0;2576.0;Alto
Somalia;Africa;1952.0;33.0;2526994.0;1135.0;7498.0;Bajo
Somalia;Africa;1957.0;35.0;2780415.0;1258.0;1474.0;Bajo
Somalia;Africa;1962.0;37.0;3080153.0;1369.0;4883.0;Bajo
Somalia;Africa;1967.0;39.0;3428839.0;1284.0;7332.0;Bajo
Somalia;Africa;1972.0;41.0;3840161.0;1254.0;5761.0;Bajo
Somalia;Africa;1977.0;42.0;4353666.0;1450.0;9925.0;Bajo
South Africa;Africa;1972.0;54.0;23935810.0;7765.0;9626.0;Alto
South Africa;Africa;1977.0;56.0;27129932.0;8028.0;6514.0;Alto
South Africa;Africa;1982.0;58.0;31140029.0;8568.0;2662.0;Alto
South Africa;Africa;1987.0;61.0;35933379.0;7825.0;8234.0;Alto
South Africa;Africa;1992.0;62.0;39964159.0;7225.0;693.0;Alto
South Africa;Africa;1997.0;60.0;42835005.0;7479.0;1882.0;Alto
South Africa;Africa;2002.0;53.0;44433622.0;7710.0;9464.0;Alto
South Africa;Africa;2007.0;49.0;43997828.0;9269.0;6578.0;Alto
Spain;Europe;1952.0;65.0;28549870.0;3834.0;347.0;Medio
Spain;Europe;1957.0;67.0;29841614.0;4564.0;8024.0;Medio
Spain;Europe;1962.0;70.0;31158061.0;5693.0;8439.0;Medio
Spain;Europe;1967.0;71.0;32850275.0;7993.0;5123.0;Alto
Spain;Europe;1972.0;73.0;34513161.0;10638.0;7513.0;Alto
Spain;Europe;1977.0;74.0;36439000.0;13236.0;9212.0;Alto
Spain;Europe;1982.0;76.0;37983310.0;13926.0;1700.0;Alto
Spain;Europe;1987.0;77.0;38880702.0;15764.0;9831.0;Alto
Spain;Europe;1992.0;78.0;39549438.0;18603.0;645.0;Alto
Spain;Europe;1997.0;79.0;39855442.0;20445.0;2990.0;Alto
Spain;Europe;2002.0;80.0;40152517.0;24835.0;4717.0;Alto
Spain;Europe;2007.0;81.0;40448191.0;28821.0;637.0;Alto
Sri Lanka;Asia;1952.0;58.0;7982342.0;1083.0;5320.0;Bajo
Sri Lanka;Asia;1957.0;61.0;9128546.0;1072.0;5466.0;Bajo
Sri Lanka;Asia;1962.0;62.0;10421936.0;1074.0;4720.0;Bajo
Sri Lanka;Asia;1967.0;64.0;11737396.0;1135.0;5143.0;Bajo
Sri Lanka;Asia;1972.0;65.0;13016733.0;1213.0;3955.0;Bajo
Sri Lanka;Asia;1982.0;69.0;15410151.0;1648.0;798.0;Bajo
Sri Lanka;Asia;1987.0;69.0;16495304.0;1876.0;7668.0;Medio
Sri Lanka;Asia;1992.0;70.0;17587060.0;2153.0;7392.0;Medio
Sri Lanka;Asia;1997.0;70.0;18698655.0;2664.0;4773.0;Medio
Sri Lanka;Asia;2007.0;72.0;20378239.0;3970.0;954.0;Medio
Sudan;Africa;1952.0;39.0;8504667.0;1615.0;9911.0;Bajo
Sudan;Africa;1957.0;40.0;9753392.0;1770.0;3371.0;Medio
Sudan;Africa;1962.0;41.0;11183227.0;1959.0;5938.0;Medio
Sudan;Africa;1967.0;43.0;12716129.0;1687.0;9976.0;Medio
Sudan;Africa;1972.0;45.0;14597019.0;1659.0;6528.0;Medio
Sudan;Africa;1977.0;48.0;17104986.0;2202.0;9884.0;Medio
Sudan;Africa;1982.0;50.0;20367053.0;1895.0;5441.0;Medio
Sudan;Africa;1987.0;52.0;24725960.0;1507.0;8192.0;Bajo
Sudan;Africa;1992.0;54.0;28227588.0;1492.0;1970.0;Bajo
Sudan;Africa;1997.0;55.0;32160729.0;1632.0;2108.0;Bajo
Sudan;Africa;2002.0;56.0;37090298.0;1993.0;3983.0;Medio
Sudan;Africa;2007.0;59.0;42292929.0;2602.0;3950.0;Medio
Swaziland;Africa;1952.0;41.0;290243.0;1148.0;3766.0;Bajo
Swaziland;Africa;1957.0;43.0;326741.0;1244.0;7084.0;Bajo
Swaziland;Africa;1962.0;45.0;370006.0;1856.0;1821.0;Medio
Swaziland;Africa;1992.0;58.0;962344.0;3553.0;224.0;Medio
Swaziland;Africa;1997.0;54.0;1054486.0;3876.0;7685.0;Medio
Swaziland;Africa;2002.0;44.0;1130269.0;4128.0;1169.0;Medio
Swaziland;Africa;2007.0;40.0;1133066.0;4513.0;4806.0;Medio
Sweden;Europe;1952.0;72.0;7124673.0;8527.0;8447.0;Alto
Sweden;Europe;1957.0;72.0;7363802.0;9911.0;8782.0;Alto
Sweden;Europe;1962.0;73.0;7561588.0;12329.0;4419.0;Alto
Sweden;Europe;1967.0;74.0;7867931.0;15258.0;2970.0;Alto
Sweden;Europe;1972.0;75.0;8122293.0;17832.0;246.0;Alto
Sweden;Europe;1977.0;75.0;8251648.0;18855.0;7252.0;Alto
Sweden;Europe;1982.0;76.0;8325260.0;20667.0;3813.0;Alto
Sweden;Europe;1987.0;77.0;8421403.0;23586.0;9293.0;Alto
Sweden;Europe;1992.0;78.0;8718867.0;23880.0;168.0;Alto
Sweden;Europe;1997.0;79.0;8897619.0;25266.0;5950.0;Alto
Sweden;Europe;2002.0;80.0;8954175.0;29341.0;6309.0;Alto
Sweden;Europe;2007.0;81.0;9031088.0;33859.0;7484.0;Alto
Switzerland;Europe;1952.0;70.0;4815000.0;14734.0;2328.0;Alto
Switzerland;Europe;1957.0;71.0;5126000.0;17909.0;4897.0;Alto
Switzerland;Europe;1962.0;71.0;5666000.0;20431.0;927.0;Alto
Switzerland;Europe;1972.0;74.0;6401400.0;27195.0;1130.0;Alto
Switzerland;Europe;1977.0;75.0;6316424.0;26982.0;2905.0;Alto
Switzerland;Europe;1982.0;76.0;6468126.0;28397.0;7151.0;Alto
Switzerland;Europe;1987.0;77.0;6649942.0;30281.0;7046.0;Alto
Switzerland;Europe;1992.0;78.0;6995447.0;31871.0;5303.0;Alto
Switzerland;Europe;1997.0;79.0;7193761.0;32135.0;3230.0;Alto
Switzerland;Europe;2002.0;81.0;7361757.0;34480.0;9577.0;Alto
Switzerland;Europe;2007.0;82.0;7554661.0;37506.0;4191.0;Alto
Syria;Asia;1952.0;46.0;3661549.0;1643.0;4854.0;Bajo
Syria;Asia;1957.0;48.0;4149908.0;2117.0;2349.0;Medio
Syria;Asia;1962.0;50.0;4834621.0;2193.0;371.0;Medio
Syria;Asia;1967.0;54.0;5680812.0;1881.0;9236.0;Medio
Syria;Asia;1972.0;57.0;6701172.0;2571.0;4230.0;Medio
Syria;Asia;1977.0;61.0;7932503.0;3195.0;4846.0;Medio
Syria;Asia;1982.0;65.0;9410494.0;3761.0;8377.0;Medio
Syria;Asia;1987.0;67.0;11242847.0;3116.0;7743.0;Medio
Syria;Asia;1997.0;72.0;15081016.0;4014.0;2390.0;Medio
Syria;Asia;2002.0;73.0;17155814.0;4090.0;9253.0;Medio
Syria;Asia;2007.0;74.0;19314747.0;4184.0;5481.0;Medio
Taiwan;Asia;1957.0;62.0;10164215.0;1507.0;8613.0;Bajo
Taiwan;Asia;1962.0;65.0;11918938.0;1822.0;8790.0;Medio
Taiwan;Asia;1967.0;68.0;13648692.0;2643.0;8587.0;Medio
Taiwan;Asia;1972.0;69.0;15226039.0;4062.0;5239.0;Medio
Taiwan;Asia;1977.0;71.0;16785196.0;5596.0;5198.0;Medio
Taiwan;Asia;1982.0;72.0;18501390.0;7426.0;3548.0;Alto
Taiwan;Asia;1987.0;73.0;19757799.0;11054.0;5618.0;Alto
Taiwan;Asia;1992.0;74.0;20686918.0;15215.0;6579.0;Alto
Taiwan;Asia;1997.0;75.0;21628605.0;20206.0;8210.0;Alto
Taiwan;Asia;2002.0;77.0;22454239.0;23235.0;4233.0;Alto
Taiwan;Asia;2007.0;78.0;23174294.0;28718.0;2768.0;Alto
Tanzania;Africa;1952.0;41.0;8322925.0;716.0;6501.0;Bajo
Tanzania;Africa;1957.0;43.0;9452826.0;698.0;5356.0;Bajo
Tanzania;Africa;1962.0;44.0;10863958.0;722.0;38.0;Bajo
Tanzania;Africa;1967.0;46.0;12607312.0;848.0;2187.0;Bajo
Tanzania;Africa;1972.0;48.0;14706593.0;915.0;9851.0;Bajo
Tanzania;Africa;1977.0;50.0;17129565.0;962.0;4923.0;Bajo
Tanzania;Africa;1982.0;51.0;19844382.0;874.0;2426.0;Bajo
Tanzania;Africa;1987.0;52.0;23040630.0;831.0;8221.0;Bajo
Tanzania;Africa;1992.0;50.0;26605473.0;825.0;6825.0;Bajo
Tanzania;Africa;1997.0;48.0;30686889.0;789.0;1862.0;Bajo
Tanzania;Africa;2002.0;50.0;34593779.0;899.0;742.0;Bajo
Tanzania;Africa;2007.0;53.0;38139640.0;1107.0;4822.0;Bajo
Thailand;Asia;1952.0;51.0;21289402.0;757.0;7974.0;Bajo
Thailand;Asia;1957.0;54.0;25041917.0;793.0;5774.0;Bajo
Thailand;Asia;1962.0;56.0;29263397.0;1002.0;1992.0;Bajo
Thailand;Asia;1967.0;58.0;34024249.0;1295.0;4607.0;Bajo
Thailand;Asia;1972.0;60.0;39276153.0;1524.0;3589.0;Bajo
Thailand;Asia;1977.0;62.0;44148285.0;1961.0;2246.0;Medio
Thailand;Asia;1982.0;65.0;48827160.0;2393.0;2198.0;Medio
Thailand;Asia;1987.0;66.0;52910342.0;2982.0;6538.0;Medio
Thailand;Asia;1992.0;67.0;56667095.0;4616.0;8965.0;Medio
Thailand;Asia;1997.0;68.0;60216677.0;5852.0;6255.0;Medio
Thailand;Asia;2002.0;69.0;62806748.0;5913.0;1875.0;Medio
Thailand;Asia;2007.0;71.0;65068149.0;7458.0;3963.0;Alto
Togo;Africa;1952.0;39.0;1219113.0;859.0;8087.0;Bajo
Togo;Africa;1957.0;41.0;1357445.0;925.0;9083.0;Bajo
Togo;Africa;1962.0;44.0;1528098.0;1067.0;5348.0;Bajo
Togo;Africa;1967.0;47.0;1735550.0;1477.0;5968.0;Bajo
Togo;Africa;1972.0;50.0;2056351.0;1649.0;6602.0;Bajo
Togo;Africa;1977.0;53.0;2308582.0;1532.0;7770.0;Bajo
Togo;Africa;1982.0;55.0;2644765.0;1344.0;5780.0;Bajo
Togo;Africa;1987.0;57.0;3154264.0;1202.0;2014.0;Bajo
Togo;Africa;1992.0;58.0;3747553.0;1034.0;2989.0;Bajo
Togo;Africa;1997.0;58.0;4320890.0;982.0;2869.0;Bajo
Togo;Africa;2002.0;58.0;4977378.0;886.0;2206.0;Bajo
Togo;Africa;2007.0;58.0;5701579.0;882.0;9699.0;Bajo
Trinidad and Tobago;Americas;1952.0;59.0;662850.0;3023.0;2719.0;Medio
Trinidad and Tobago;Americas;1957.0;62.0;764900.0;4100.0;3934.0;Medio
Trinidad and Tobago;Americas;1962.0;65.0;887498.0;4997.0;5240.0;Medio
Trinidad and Tobago;Americas;1967.0;65.0;960155.0;5621.0;3685.0;Medio
Trinidad and Tobago;Americas;1972.0;66.0;975199.0;6619.0;5514.0;Medio
Trinidad and Tobago;Americas;1977.0;68.0;1039009.0;7899.0;5542.0;Alto
Trinidad and Tobago;Americas;1982.0;69.0;1116479.0;9119.0;5286.0;Alto
Trinidad and Tobago;Americas;1987.0;70.0;1191336.0;7388.0;5978.0;Alto
Trinidad and Tobago;Americas;1992.0;70.0;1183669.0;7370.0;9909.0;Alto
Trinidad and Tobago;Americas;1997.0;69.0;1138101.0;8792.0;5731.0;Alto
Trinidad and Tobago;Americas;2002.0;69.0;1101832.0;11460.0;6002.0;Alto
Trinidad and Tobago;Americas;2007.0;70.0;1056608.0;18008.0;5092.0;Alto
Tunisia;Africa;1952.0;45.0;3647735.0;1468.0;4756.0;Bajo
Tunisia;Africa;1957.0;47.0;3950849.0;1395.0;2325.0;Bajo
Tunisia;Africa;1962.0;50.0;4286552.0;1660.0;3032.0;Medio
Tunisia;Africa;1967.0;52.0;4786986.0;1932.0;3602.0;Medio
Tunisia;Africa;1972.0;56.0;5303507.0;2753.0;2860.0;Medio
Tunisia;Africa;1977.0;60.0;6005061.0;3120.0;8768.0;Medio
Tunisia;Africa;1982.0;64.0;6734098.0;3560.0;2332.0;Medio
Tunisia;Africa;1987.0;67.0;7724976.0;3810.0;4193.0;Medio
Tunisia;Africa;1992.0;70.0;8523077.0;4332.0;7202.0;Medio
Tunisia;Africa;1997.0;72.0;9231669.0;4876.0;7986.0;Medio
Tunisia;Africa;2002.0;73.0;9770575.0;5722.0;8957.0;Medio
Tunisia;Africa;2007.0;74.0;10276158.0;7092.0;9230.0;Alto
Turkey;Europe;1952.0;44.0;22235677.0;1969.0;1010.0;Medio
Turkey;Europe;1957.0;48.0;25670939.0;2218.0;7543.0;Medio
Turkey;Europe;1962.0;52.0;29788695.0;2322.0;8699.0;Medio
Turkey;Europe;1967.0;54.0;33411317.0;2826.0;3564.0;Medio
Turkey;Europe;1972.0;57.0;37492953.0;3450.0;6964.0;Medio
Turkey;Europe;1977.0;60.0;42404033.0;4269.0;1223.0;Medio
Turkey;Europe;1982.0;61.0;47328791.0;4241.0;3563.0;Medio
Turkey;Europe;1987.0;63.0;52881328.0;5089.0;437.0;Medio
Turkey;Europe;1992.0;66.0;58179144.0;5678.0;3483.0;Medio
Turkey;Europe;1997.0;69.0;63047647.0;6601.0;4299.0;Medio
Turkey;Europe;2002.0;71.0;67308928.0;6508.0;857.0;Medio
Turkey;Europe;2007.0;72.0;71158647.0;8458.0;2764.0;Alto
Uganda;Africa;1952.0;40.0;5824797.0;734.0;7535.0;Bajo
Uganda;Africa;1957.0;43.0;6675501.0;774.0;3711.0;Bajo
Uganda;Africa;1962.0;45.0;7688797.0;767.0;2717.0;Bajo
Uganda;Africa;1967.0;48.0;8900294.0;908.0;9185.0;Bajo
Uganda;Africa;1972.0;51.0;10190285.0;950.0;7359.0;Bajo
Uganda;Africa;1977.0;50.0;11457758.0;843.0;7331.0;Bajo
Uganda;Africa;1982.0;50.0;12939400.0;682.0;2662.0;Bajo
Uganda;Africa;1987.0;52.0;15283050.0;617.0;7244.0;Bajo
Uganda;Africa;1992.0;49.0;18252190.0;644.0;1708.0;Bajo
Uganda;Africa;1997.0;45.0;21210254.0;816.0;5591.0;Bajo
Uganda;Africa;2002.0;48.0;24739869.0;927.0;7210.0;Bajo
Uganda;Africa;2007.0;52.0;29170398.0;1056.0;3801.0;Bajo
